customerId,currentBalance,averageBalance,minimumBalance,maximumBalance,balanceVolatility,averageTransactionValue,monthlyTransactionValue,transactionsPerMonth,daysSinceLastTransaction,monthlyActiveDays,transactionGrowthRate,engagementScore,engagementCategory,scoreBreakdown,numberOfProducts,hasCreditCard,hasLoan,hasInvestment,hasInsurance,complaintCount,complaintsLast90Days,unresolvedComplaints,averageResolutionTime,digitalUsagePercentage,mobileLoginFrequency,webLoginFrequency,digitalSessionDuration,age,income,creditScore,tenureMonths,churn
CUST-1077,16638.83,77451.23,13952.4,146666.44,0.506,2327.11,33743.15,14.5,7,9,-0.288,57.6,At Risk,"{'transactionFrequency': 18.1, 'digitalUsage': 13.8, 'productUsage': 8.0, 'recency': 17.7, 'servicePenalty': 0.0}",2,False,False,False,True,0,0,0,0.0,55.2,2.2,0.5,369.2,35,633664,689,26,0
CUST-1078,200.0,28508.07,200.0,60615.79,0.721,2551.9,28070.92,11.0,1,9,0.429,56.4,At Risk,"{'transactionFrequency': 13.8, 'digitalUsage': 18.9, 'productUsage': 4.0, 'recency': 19.7, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,75.8,8.0,2.2,532.5,38,593294,703,96,0
CUST-1079,150764.69,193518.05,150764.69,258725.13,0.15,2288.81,32806.34,14.33,3,9,-0.275,58.9,At Risk,"{'transactionFrequency': 17.9, 'digitalUsage': 18.0, 'productUsage': 4.0, 'recency': 19.0, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,72.1,6.7,2.5,580.6,21,250000,634,71,0
CUST-1080,200.0,3352.15,200.0,15997.35,1.505,2619.03,12222.16,4.67,3,1,-0.75,45.8,At Risk,"{'transactionFrequency': 5.8, 'digitalUsage': 17.0, 'productUsage': 4.0, 'recency': 19.0, 'servicePenalty': 0.0}",1,False,False,False,False,1,0,0,116.0,67.9,4.0,1.8,499.2,37,308194,678,44,1
CUST-1081,200.0,26639.91,200.0,88738.56,1.096,2089.74,32739.24,15.67,3,11,-0.255,73.2,Engaged,"{'transactionFrequency': 19.6, 'digitalUsage': 18.6, 'productUsage': 16.0, 'recency': 19.0, 'servicePenalty': 0.0}",4,True,True,True,False,0,0,0,0.0,74.5,7.8,4.5,534.9,22,401965,608,6,0
CUST-1082,200.0,27498.79,200.0,79175.38,1.078,2395.33,37926.11,15.83,1,14,0.064,76.4,Engaged,"{'transactionFrequency': 19.8, 'digitalUsage': 18.9, 'productUsage': 20.0, 'recency': 19.7, 'servicePenalty': 2.0}",5,True,True,True,True,1,1,0,77.0,75.8,5.5,1.5,420.8,52,628355,747,3,0
CUST-1083,200.0,42351.88,200.0,111415.3,0.961,2187.56,49584.7,22.67,1,13,0.262,74.9,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 22.2, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,False,True,False,0,0,0,0.0,89.0,5.7,2.2,405.6,34,1117883,607,68,0
CUST-1084,35376.51,71187.57,34847.6,106267.16,0.324,2477.41,44180.44,17.83,3,14,0.137,72.4,Engaged,"{'transactionFrequency': 22.3, 'digitalUsage': 19.1, 'productUsage': 12.0, 'recency': 19.0, 'servicePenalty': 0.0}",3,False,False,True,True,0,0,0,0.0,76.6,4.7,2.0,446.1,47,295034,713,27,0
CUST-1085,200.0,17281.47,200.0,51846.27,1.098,2411.19,38177.22,15.83,2,7,0.109,65.1,Engaged,"{'transactionFrequency': 19.8, 'digitalUsage': 20.0, 'productUsage': 8.0, 'recency': 19.3, 'servicePenalty': 2.0}",2,False,False,True,False,1,1,0,98.0,80.0,9.3,5.3,401.9,25,1217539,791,43,0
CUST-1086,200.0,6736.18,200.0,38074.06,1.298,2343.9,41799.61,17.83,1,16,0.37,74.1,Engaged,"{'transactionFrequency': 22.3, 'digitalUsage': 16.1, 'productUsage': 16.0, 'recency': 19.7, 'servicePenalty': 0.0}",4,False,True,True,True,0,0,0,0.0,64.5,5.2,1.5,522.6,52,440007,733,69,0
CUST-1087,2100.0,8530.85,200.0,46150.26,1.644,2046.65,53553.9,26.17,2,13,-0.151,70.4,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 20.1, 'productUsage': 8.0, 'recency': 19.3, 'servicePenalty': 2.0}",2,False,False,True,False,1,1,0,8.0,80.3,8.3,4.8,533.6,35,326690,664,15,0
CUST-1088,2693.23,40292.1,200.0,99404.74,0.789,2387.89,35818.4,15.0,1,11,-0.043,64.9,Engaged,"{'transactionFrequency': 18.8, 'digitalUsage': 22.5, 'productUsage': 4.0, 'recency': 19.7, 'servicePenalty': 0.0}",1,False,False,False,False,1,0,0,24.0,90.0,7.3,3.7,496.2,38,858354,637,54,0
CUST-1089,1028999.45,1071996.23,1028999.45,1131775.82,0.027,2626.86,38089.43,14.5,7,11,-0.065,63.1,Engaged,"{'transactionFrequency': 18.1, 'digitalUsage': 21.3, 'productUsage': 12.0, 'recency': 17.7, 'servicePenalty': 6.0}",3,True,True,False,False,4,3,0,55.5,85.1,9.2,3.7,525.6,65,250000,594,17,0
CUST-1090,5537.61,52960.72,200.0,111597.77,0.678,2371.49,43082.08,18.17,1,15,0.22,73.8,Engaged,"{'transactionFrequency': 22.7, 'digitalUsage': 17.4, 'productUsage': 16.0, 'recency': 19.7, 'servicePenalty': 2.0}",4,True,False,True,True,1,1,0,79.0,69.7,2.2,3.7,456.7,45,370897,642,45,0
CUST-1091,26895.59,82248.04,26221.37,128336.82,0.389,2245.85,59140.77,26.33,1,16,-0.14,74.4,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 19.8, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 2.0}",3,True,True,False,False,1,1,0,95.0,79.1,7.2,1.0,590.2,30,376448,732,40,0
CUST-1092,11237.57,34533.53,200.0,107074.36,0.836,2533.67,54474.01,21.5,1,19,0.426,76.0,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 21.3, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 2.0}",3,True,False,True,False,1,1,0,87.0,85.3,5.8,2.7,515.6,21,805128,662,6,0
CUST-1093,538990.64,596128.19,538990.64,652082.05,0.063,2195.77,43915.41,20.0,1,14,-0.152,71.2,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 22.5, 'productUsage': 4.0, 'recency': 19.7, 'servicePenalty': 0.0}",1,False,False,False,False,1,0,0,95.0,90.0,9.0,4.5,547.0,29,501904,669,3,0
CUST-1094,5522.48,6089.23,200.0,44104.64,1.906,2774.26,40226.74,14.5,3,11,0.119,63.5,Engaged,"{'transactionFrequency': 18.1, 'digitalUsage': 18.4, 'productUsage': 8.0, 'recency': 19.0, 'servicePenalty': 0.0}",2,False,False,True,False,0,0,0,0.0,73.6,3.8,2.0,420.1,46,911828,850,48,0
CUST-1095,13612.28,70263.71,11686.1,136417.54,0.549,2129.83,44016.41,20.67,2,16,-0.147,69.9,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 19.6, 'productUsage': 8.0, 'recency': 19.3, 'servicePenalty': 2.0}",2,True,False,False,False,1,1,0,39.0,78.2,5.3,1.3,457.4,40,250000,832,8,0
CUST-1096,934.07,4174.67,200.0,20703.01,1.218,2660.04,25270.37,9.5,6,9,0.269,66.5,Engaged,"{'transactionFrequency': 11.9, 'digitalUsage': 20.6, 'productUsage': 16.0, 'recency': 18.0, 'servicePenalty': 0.0}",4,True,False,True,True,1,0,0,32.0,82.5,10.0,1.2,514.5,41,365777,754,115,0
CUST-1097,20856.64,16964.2,358.8,26658.01,0.342,1969.02,20018.41,10.17,1,2,-0.25,63.3,Engaged,"{'transactionFrequency': 12.7, 'digitalUsage': 22.9, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,91.8,9.5,1.8,479.7,41,447278,751,14,0
CUST-1098,4515.66,44390.38,1925.74,115490.83,0.8,2513.07,38952.51,15.5,1,11,-0.173,60.2,Engaged,"{'transactionFrequency': 19.4, 'digitalUsage': 17.2, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 4.0}",2,False,False,True,False,3,2,0,67.3,68.8,3.0,0.7,374.4,46,557924,695,39,0
CUST-1099,285529.55,320021.47,280425.24,376405.8,0.098,2694.22,29187.38,10.83,1,7,-0.282,62.4,Engaged,"{'transactionFrequency': 13.5, 'digitalUsage': 21.1, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,True,False,False,0,0,0,0.0,84.6,12.0,2.0,434.7,35,612192,730,3,0
CUST-1100,200.0,25680.88,200.0,96113.02,1.085,2475.88,45391.14,18.33,2,8,0.074,74.9,Engaged,"{'transactionFrequency': 22.9, 'digitalUsage': 18.6, 'productUsage': 16.0, 'recency': 19.3, 'servicePenalty': 2.0}",4,True,True,True,False,1,1,0,107.0,74.5,3.8,1.2,471.7,21,250000,808,19,0
CUST-1101,23582.38,44923.4,23582.38,70989.87,0.244,2499.17,21242.9,8.5,2,8,-0.037,48.7,At Risk,"{'transactionFrequency': 10.6, 'digitalUsage': 14.7, 'productUsage': 4.0, 'recency': 19.3, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,58.8,4.2,0.3,601.7,47,1575447,751,47,0
CUST-1102,344.91,55034.53,200.0,106210.73,0.696,2243.45,29912.71,13.33,2,6,-0.048,58.7,At Risk,"{'transactionFrequency': 16.7, 'digitalUsage': 18.8, 'productUsage': 4.0, 'recency': 19.3, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,75.0,5.7,0.7,639.0,41,506779,771,49,0
CUST-1103,200.0,22819.17,200.0,85694.44,1.169,2508.72,53937.47,21.5,3,14,0.183,72.0,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 19.9, 'productUsage': 8.0, 'recency': 19.0, 'servicePenalty': 0.0}",2,False,False,True,False,0,0,0,0.0,79.8,4.7,3.2,501.3,43,250000,640,63,0
CUST-1104,200.0,23264.48,200.0,77578.88,0.993,2374.73,44328.28,18.67,2,15,0.036,68.1,Engaged,"{'transactionFrequency': 23.3, 'digitalUsage': 19.4, 'productUsage': 8.0, 'recency': 19.3, 'servicePenalty': 2.0}",2,False,True,False,False,3,1,0,56.7,77.7,7.0,3.2,489.9,42,250000,695,19,0
CUST-1105,86007.71,168133.18,86007.71,244383.69,0.259,2929.04,34172.11,11.67,7,9,-0.054,58.1,At Risk,"{'transactionFrequency': 14.6, 'digitalUsage': 17.9, 'productUsage': 8.0, 'recency': 17.7, 'servicePenalty': 0.0}",2,False,False,False,True,0,0,0,0.0,71.4,5.8,2.3,466.9,40,288680,678,36,0
CUST-1106,21751.97,83328.65,4005.89,154904.43,0.606,2572.37,52733.51,20.5,2,12,-0.214,73.6,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 17.3, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 0.0}",3,True,False,False,True,0,0,0,0.0,69.1,9.3,2.7,520.9,50,250000,746,56,0
CUST-1107,200.0,8575.56,200.0,54728.21,1.474,2398.34,64355.46,26.83,3,21,0.117,70.8,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 14.8, 'productUsage': 12.0, 'recency': 19.0, 'servicePenalty': 0.0}",3,True,False,False,True,0,0,0,0.0,59.0,5.5,1.0,404.2,31,627469,768,27,0
CUST-1108,1950.55,32828.37,200.0,81060.4,0.812,2531.01,43027.22,17.0,1,9,-0.143,70.3,Engaged,"{'transactionFrequency': 21.2, 'digitalUsage': 17.4, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,False,False,True,True,0,0,0,0.0,69.6,5.2,1.3,506.6,41,782573,685,28,0
CUST-1109,200.0,83759.56,200.0,149855.9,0.485,2527.73,40865.0,16.17,1,15,-0.059,59.3,At Risk,"{'transactionFrequency': 20.2, 'digitalUsage': 13.4, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 2.0}",2,True,False,False,False,1,1,0,10.0,53.6,3.3,0.0,518.2,47,627000,713,114,0
CUST-1110,31550.13,72163.17,31550.13,98876.13,0.245,2317.0,23942.32,10.33,9,4,-0.061,58.4,At Risk,"{'transactionFrequency': 12.9, 'digitalUsage': 16.5, 'productUsage': 12.0, 'recency': 17.0, 'servicePenalty': 0.0}",3,True,False,True,False,0,0,0,0.0,66.1,3.0,0.0,507.4,38,250000,739,111,0
CUST-1111,3014.19,15973.78,200.0,49721.51,1.167,2246.1,38932.39,17.33,2,12,0.038,69.3,Engaged,"{'transactionFrequency': 21.7, 'digitalUsage': 22.4, 'productUsage': 8.0, 'recency': 19.3, 'servicePenalty': 2.0}",2,True,False,False,False,2,1,0,69.0,89.4,6.8,6.2,559.1,35,1334466,733,19,0
CUST-1112,77821.68,98660.35,77821.68,124588.6,0.169,2124.78,16290.02,7.67,6,3,-0.545,59.5,At Risk,"{'transactionFrequency': 9.6, 'digitalUsage': 23.9, 'productUsage': 8.0, 'recency': 18.0, 'servicePenalty': 0.0}",2,False,False,False,True,0,0,0,0.0,95.7,5.5,1.3,462.4,33,279778,578,6,1
CUST-1113,1570.16,17834.38,200.0,43391.2,0.857,2279.21,25071.33,11.0,9,4,-0.381,57.7,At Risk,"{'transactionFrequency': 13.8, 'digitalUsage': 18.9, 'productUsage': 12.0, 'recency': 17.0, 'servicePenalty': 4.0}",3,True,True,False,False,2,2,0,53.0,75.8,4.2,2.7,466.4,26,590977,775,3,0
CUST-1114,200.0,7593.44,200.0,38928.9,1.452,2479.2,44625.57,18.0,2,12,0.037,86.1,Highly Engaged,"{'transactionFrequency': 22.5, 'digitalUsage': 24.3, 'productUsage': 20.0, 'recency': 19.3, 'servicePenalty': 0.0}",5,True,True,True,True,0,0,0,0.0,97.2,9.2,4.7,481.8,44,382277,759,14,0
CUST-1115,200.0,16495.25,200.0,82868.81,1.358,2804.83,45812.27,16.33,1,15,-0.039,69.5,Engaged,"{'transactionFrequency': 20.4, 'digitalUsage': 21.4, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,85.7,8.5,5.7,411.6,21,714784,805,29,0
CUST-1116,3105.88,28379.06,200.0,77344.12,0.941,2367.86,60380.49,25.5,1,18,0.246,66.6,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 18.0, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 4.0}",2,False,False,False,True,2,2,0,11.0,71.9,4.5,2.8,417.4,28,381763,716,31,0
CUST-1117,136955.24,225264.35,136955.24,306715.46,0.206,2247.12,49811.11,22.17,1,16,0.045,73.9,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 21.2, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,85.0,8.5,3.8,545.2,42,250000,842,20,0
CUST-1118,200.0,70859.14,200.0,161933.93,0.716,2415.57,64012.58,26.5,4,17,-0.06,67.3,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 17.6, 'productUsage': 8.0, 'recency': 18.7, 'servicePenalty': 2.0}",2,True,False,False,False,2,1,0,57.0,70.4,2.7,2.3,582.4,50,250000,817,22,0
CUST-1119,200.0,28229.07,200.0,76462.27,0.971,2420.37,36305.51,15.0,7,7,-0.196,59.6,At Risk,"{'transactionFrequency': 18.8, 'digitalUsage': 19.2, 'productUsage': 4.0, 'recency': 17.7, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,76.7,5.2,3.2,393.5,46,340947,677,91,0
CUST-1120,39704.05,79016.75,39196.19,127530.41,0.305,2497.83,21647.85,8.67,2,6,-0.138,52.0,At Risk,"{'transactionFrequency': 10.8, 'digitalUsage': 17.8, 'productUsage': 4.0, 'recency': 19.3, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,71.2,6.2,0.8,571.1,26,1034842,775,24,0
CUST-1121,4432.78,77106.99,4432.78,178016.38,0.612,2443.49,47240.78,19.33,1,14,0.269,68.0,Engaged,"{'transactionFrequency': 24.2, 'digitalUsage': 16.2, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,64.7,2.2,2.2,385.0,47,803176,816,56,0
CUST-1122,255035.59,268544.7,251305.57,284247.58,0.045,3225.33,15589.11,4.83,5,2,1.444,47.0,At Risk,"{'transactionFrequency': 6.0, 'digitalUsage': 14.6, 'productUsage': 8.0, 'recency': 18.3, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,58.6,5.5,1.8,503.0,22,516948,784,49,0
CUST-1123,36902.79,67507.76,36902.79,94512.78,0.255,2028.04,23660.51,11.67,1,6,0.323,61.5,Engaged,"{'transactionFrequency': 14.6, 'digitalUsage': 19.3, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,True,False,False,0,0,0,0.0,77.1,4.2,3.7,506.9,47,586211,601,28,0
CUST-1124,200.0,14197.92,200.0,41369.44,1.173,2416.89,16515.38,6.83,64,0,-0.806,26.7,Dormant,"{'transactionFrequency': 8.5, 'digitalUsage': 20.1, 'productUsage': 8.0, 'recency': 0.0, 'servicePenalty': 10.0}",2,False,True,False,False,4,3,4,0.0,80.5,5.8,0.5,564.1,44,623776,706,52,1
CUST-1125,217124.15,277062.27,217124.15,323450.43,0.126,2182.53,32374.23,14.83,7,10,-0.283,61.0,Engaged,"{'transactionFrequency': 18.5, 'digitalUsage': 20.8, 'productUsage': 4.0, 'recency': 17.7, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,83.1,5.7,5.8,467.5,55,257952,778,4,0
CUST-1126,479.85,5696.1,200.0,24345.6,1.501,1872.55,19349.65,10.33,6,1,-0.667,66.7,Engaged,"{'transactionFrequency': 12.9, 'digitalUsage': 19.8, 'productUsage': 16.0, 'recency': 18.0, 'servicePenalty': 0.0}",4,True,True,True,False,0,0,0,0.0,79.0,4.5,2.5,565.2,27,567663,577,6,1
CUST-1127,11310.61,17592.62,200.0,32041.56,0.519,3252.95,21686.33,6.67,5,6,-0.091,58.9,At Risk,"{'transactionFrequency': 8.3, 'digitalUsage': 16.2, 'productUsage': 16.0, 'recency': 18.3, 'servicePenalty': 0.0}",4,True,True,True,False,1,0,0,21.0,65.0,4.5,2.0,567.2,29,398186,687,13,0
CUST-1128,11451.52,3529.4,200.0,29746.68,1.78,2694.99,56594.89,21.0,1,19,0.098,65.7,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 19.1, 'productUsage': 4.0, 'recency': 19.7, 'servicePenalty': 2.0}",1,False,False,False,False,2,1,0,50.0,76.2,4.0,0.8,520.1,35,4855144,748,94,0
CUST-1129,1892.55,24548.45,200.0,110333.75,1.462,2690.7,64128.4,23.83,1,16,0.042,78.2,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 21.5, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,False,True,False,True,0,0,0,0.0,86.0,8.5,4.5,559.4,21,276192,850,30,0
CUST-1130,167264.15,210269.15,167264.15,270120.18,0.126,2758.37,34019.86,12.33,5,7,-0.19,67.0,Engaged,"{'transactionFrequency': 15.4, 'digitalUsage': 23.3, 'productUsage': 16.0, 'recency': 18.3, 'servicePenalty': 6.0}",4,False,True,True,True,3,3,0,53.3,93.2,13.2,5.0,451.4,30,368192,700,28,0
CUST-1131,200.0,2990.05,200.0,17841.3,1.399,2001.88,32697.32,16.33,1,7,-0.333,67.2,Engaged,"{'transactionFrequency': 20.4, 'digitalUsage': 19.1, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,True,False,False,0,0,0,0.0,76.5,4.7,4.8,518.7,40,331071,773,40,0
CUST-1132,200.0,20958.65,200.0,93027.68,1.459,2539.4,38937.54,15.33,1,6,-0.433,68.5,Engaged,"{'transactionFrequency': 19.2, 'digitalUsage': 17.7, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,True,False,True,False,2,0,0,69.5,70.7,6.8,3.3,429.7,42,1038837,850,11,0
CUST-1133,200.0,2365.93,200.0,12218.71,1.302,1883.21,19145.99,10.17,1,1,-0.5,49.7,At Risk,"{'transactionFrequency': 12.7, 'digitalUsage': 14.3, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 9.0}",3,False,False,True,True,2,2,1,35.0,57.4,1.3,0.0,419.5,52,511797,783,3,1
CUST-1134,200.0,5793.23,200.0,32032.31,1.622,2154.68,28369.89,13.17,6,6,-0.38,57.1,At Risk,"{'transactionFrequency': 16.5, 'digitalUsage': 18.7, 'productUsage': 4.0, 'recency': 18.0, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,74.7,5.5,1.3,587.6,36,292696,640,61,0
CUST-1135,15131.07,63030.74,10235.83,105996.7,0.394,2902.42,38215.21,13.17,1,11,0.382,66.6,Engaged,"{'transactionFrequency': 16.5, 'digitalUsage': 16.4, 'productUsage': 16.0, 'recency': 19.7, 'servicePenalty': 2.0}",4,False,True,True,True,2,1,0,52.5,65.8,0.7,0.7,416.3,48,436670,706,140,0
CUST-1136,76326.25,129672.09,76326.25,186876.44,0.261,2281.2,25853.59,11.33,2,5,-0.056,60.6,Engaged,"{'transactionFrequency': 14.2, 'digitalUsage': 19.1, 'productUsage': 8.0, 'recency': 19.3, 'servicePenalty': 0.0}",2,False,False,True,False,0,0,0,0.0,76.5,5.0,5.5,482.4,36,250000,726,18,0
CUST-1137,7177.58,9770.95,200.0,30108.46,1.045,2491.4,27405.45,11.0,3,10,0.194,52.9,At Risk,"{'transactionFrequency': 13.8, 'digitalUsage': 18.2, 'productUsage': 4.0, 'recency': 19.0, 'servicePenalty': 2.0}",1,False,False,False,False,1,1,0,30.0,72.7,3.0,2.5,530.2,40,412582,762,34,0
CUST-1138,200.0,41220.87,200.0,78915.22,0.702,2150.98,17924.87,8.33,3,6,-0.074,47.4,At Risk,"{'transactionFrequency': 10.4, 'digitalUsage': 14.0, 'productUsage': 4.0, 'recency': 19.0, 'servicePenalty': 0.0}",1,False,False,False,False,1,0,0,66.0,56.0,2.3,1.0,581.5,66,329055,785,27,0
CUST-1139,200.0,15489.17,200.0,67956.44,1.343,2385.29,60029.91,25.17,1,20,-0.063,73.9,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 17.2, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,True,True,False,False,0,0,0,0.0,68.9,1.8,0.7,466.4,45,1123750,830,44,0
CUST-1140,5817.2,3126.31,200.0,6026.89,0.795,1947.85,13634.96,7.0,46,0,-0.706,30.9,Dormant,"{'transactionFrequency': 8.8, 'digitalUsage': 18.4, 'productUsage': 4.0, 'recency': 4.7, 'servicePenalty': 5.0}",1,False,False,False,False,1,0,1,0.0,73.8,4.8,0.8,512.2,35,364073,656,5,1
CUST-1141,48536.57,100623.61,48536.57,150944.79,0.35,2093.7,48852.94,23.33,1,19,0.058,72.7,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 20.0, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,True,False,False,False,2,0,0,50.0,80.0,8.3,3.8,497.7,48,463261,699,47,0
CUST-1142,594.87,3073.73,200.0,21859.06,1.734,3262.83,19033.19,5.83,70,0,-0.806,23.4,Dormant,"{'transactionFrequency': 7.3, 'digitalUsage': 17.1, 'productUsage': 4.0, 'recency': 0.0, 'servicePenalty': 5.0}",1,False,False,False,False,2,0,1,15.0,68.6,6.3,3.7,495.8,41,1598738,595,120,1
CUST-1143,200.0,30840.17,200.0,74759.52,0.933,2730.88,31860.26,11.67,9,4,-0.154,61.4,Engaged,"{'transactionFrequency': 14.6, 'digitalUsage': 21.8, 'productUsage': 8.0, 'recency': 17.0, 'servicePenalty': 0.0}",2,False,False,False,True,0,0,0,0.0,87.1,6.8,2.0,436.5,21,2395780,745,51,0
CUST-1144,200.0,26744.34,200.0,93969.32,1.078,2759.28,58404.83,21.17,2,10,0.048,70.4,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 18.1, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 4.0}",3,False,True,False,True,4,2,0,60.0,72.4,4.3,3.3,525.9,22,470542,637,55,0
CUST-1145,32324.84,55750.37,31665.93,115551.67,0.441,2388.38,24679.98,10.33,9,2,-0.476,57.7,At Risk,"{'transactionFrequency': 12.9, 'digitalUsage': 19.8, 'productUsage': 8.0, 'recency': 17.0, 'servicePenalty': 0.0}",2,True,False,False,False,1,0,0,75.0,79.0,6.2,0.0,454.7,37,761871,671,67,1
CUST-1146,192852.39,250112.43,192852.39,320175.95,0.169,2323.29,32526.08,14.0,2,9,0.0,75.2,Engaged,"{'transactionFrequency': 17.5, 'digitalUsage': 22.3, 'productUsage': 16.0, 'recency': 19.3, 'servicePenalty': 0.0}",4,True,True,False,True,0,0,0,0.0,89.3,9.8,4.5,439.0,32,1418412,648,8,0
CUST-1147,1433.46,41397.67,1433.46,87381.45,0.528,2588.31,39256.0,15.17,3,9,-0.245,69.9,Engaged,"{'transactionFrequency': 19.0, 'digitalUsage': 23.9, 'productUsage': 8.0, 'recency': 19.0, 'servicePenalty': 0.0}",2,False,True,False,False,0,0,0,0.0,95.6,10.5,4.2,592.5,29,250000,546,56,0
CUST-1148,8681.95,5439.59,200.0,21708.63,0.889,2351.26,28998.87,12.33,42,0,-0.618,47.0,At Risk,"{'transactionFrequency': 15.4, 'digitalUsage': 18.6, 'productUsage': 12.0, 'recency': 6.0, 'servicePenalty': 5.0}",3,False,True,False,True,1,0,1,0.0,74.3,2.7,0.5,425.2,28,250000,596,58,1
CUST-1149,116917.9,162832.96,116917.9,237280.56,0.25,2630.37,32879.62,12.5,20,1,-0.625,47.6,At Risk,"{'transactionFrequency': 15.6, 'digitalUsage': 19.7, 'productUsage': 4.0, 'recency': 13.3, 'servicePenalty': 5.0}",1,False,False,False,False,1,0,1,0.0,78.7,6.0,2.8,504.5,41,260594,688,91,1
CUST-1150,6386.48,43416.56,200.0,79444.71,0.57,2480.56,37621.87,15.17,1,12,0.447,72.2,Engaged,"{'transactionFrequency': 19.0, 'digitalUsage': 17.6, 'productUsage': 16.0, 'recency': 19.7, 'servicePenalty': 0.0}",4,False,True,True,True,0,0,0,0.0,70.3,5.3,1.0,618.9,51,617871,673,41,0
CUST-1151,5457.18,2313.42,200.0,6030.59,0.979,2967.5,14837.52,5.0,29,1,-0.222,36.3,Dormant,"{'transactionFrequency': 6.2, 'digitalUsage': 21.7, 'productUsage': 8.0, 'recency': 10.3, 'servicePenalty': 10.0}",2,False,False,False,True,2,1,2,0.0,86.7,6.2,3.0,433.7,42,503374,748,6,1
CUST-1152,200.0,16549.32,200.0,43845.61,0.911,2472.36,40793.98,16.5,3,13,0.463,66.8,Engaged,"{'transactionFrequency': 20.6, 'digitalUsage': 21.2, 'productUsage': 8.0, 'recency': 19.0, 'servicePenalty': 2.0}",2,True,False,False,False,1,1,0,17.0,84.8,7.7,4.7,568.8,28,811047,781,99,0
CUST-1153,200.0,57032.46,200.0,155620.83,0.929,2525.04,61863.46,24.5,1,11,-0.16,73.1,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 20.4, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,False,True,False,0,0,0,0.0,81.6,8.3,3.5,454.5,42,366575,648,14,0
CUST-1154,525.97,10891.12,200.0,55751.88,1.508,2396.17,64696.72,27.0,3,15,-0.178,72.7,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 20.7, 'productUsage': 8.0, 'recency': 19.0, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,82.7,6.8,3.8,507.5,47,367920,814,50,0
